session_id,round_id,anchor,visual_treatment_id,paid,length,age,country,education,gender,nfctotal,rpstotal,round_payment,player_flips,round_score,round_num,live,firstSelected,checkBonus,bonusMissed,gameMode,condition,deltaT,numChecks,deltaTtoRational,waitingTime
948,4773,976,3,0,3000,26,0,2,M,39,51,0.15,"['976', '1166']",2710,4,No,"['1166','2522']",TRUE,0,5,5CDM,12.61,2,-5.61,3
948,4775,2999,3,0,3000,26,0,2,M,39,51,0.15,"['526', '1488', '2397', '2999']",2699,5,No,"['526','1488','2397']",TRUE,0,5,5CDM,7.99,3,-1.443333333,3
947,4763,1445,3,0,3000,25,0,1,M,34,24,0.12,"['303', '859', '1280', '1445', '2143']",1902,0,No,"['303','859','1280','2143']",FALSE,0,5,5CDM,5.3575,4,1.255,3
947,4765,2334,3,0,3000,25,0,1,M,34,24,0.12,"['496', '1083', '2321', '2334']",2034,1,No,"['496','1083','2321']",FALSE,0,5,5CDM,7.736666667,3,-1.176666667,3
947,4768,186,3,0,3000,25,0,1,M,34,24,0.14,"['186', '473']",2413,2,Yes,"['473','1356','2121','2875']",TRUE,0,5,5CDM,7.1875,4,-1.3025,3
947,4770,1491,3,0,3000,25,0,1,M,34,24,0.13,"['541', '1344', '1491', '1772']",2219,3,Yes,"['1344','541','1772','2727']",TRUE,0,5,5CDM,6.8175,4,-0.745,3
947,4778,326,3,0,3000,25,0,1,M,34,24,0.14,"['326', '507']",2519,4,Yes,"['507','1208','1905','2632']",TRUE,0,5,5CDM,6.58,4,-0.325,3
947,4783,109,3,0,3000,25,0,1,M,34,24,0.14,"['109', '344']",2465,5,Yes,"['344','1030','1621','2143','2655']",TRUE,0,5,5CDM,5.31,5,0.444,3
949,4772,2912,3,0,3000,60,0,4,M,35,30,0.14,"['473', '1299', '2125', '2787', '2912']",2512,0,No,"['473','1299','2125','2787']",FALSE,0,5,5CDM,6.9675,4,-0.995,3
949,4777,2327,3,0,3000,60,0,4,M,35,30,0.14,"['776', '1647', '2327', '2439']",2588,1,No,"['776','1647','2439','2840']",TRUE,0,5,5CDM,7.1,4,-1.7775,3
949,4782,2364,3,0,3000,60,0,4,M,35,30,0.15,"['636', '1659', '2364', '2386']",2678,2,No,"['636','1659','2386','2875']",TRUE,0,5,5CDM,7.1875,4,-1.8125,3
949,4787,784,3,0,3000,60,0,4,M,35,30,0.12,"['719', '784', '1545']",2039,3,No,"['719','1545','2284','2875']",TRUE,0,5,5CDM,7.1875,4,-1.4875,3
949,4792,1179,3,0,3000,60,0,4,M,35,30,0.15,"['617', '1179', '1196']",2783,4,No,"['617','1196','1765','2321','2712']",TRUE,0,5,5CDM,5.424,5,0.192,3
949,4795,661,3,0,3000,60,0,4,M,35,30,0.14,"['522', '661', '1053']",2408,5,No,"['522','1053','1613','2117','2617']",TRUE,0,5,5CDM,5.234,5,0.352,3
953,4785,1951,3,0,3000,26,0,4,F,35,18,0.11,"['916', '1454', '1951']",1751,0,No,"['916','1454']",FALSE,0,5,5CDM,7.27,2,-0.47,3
953,4790,1008,3,0,3000,26,0,4,F,35,18,0.12,"['1008', '1969']",1939,1,No,"['1969','2291']",TRUE,0,5,5CDM,11.455,2,-5.475,3
953,4793,1494,3,0,3000,26,0,4,F,35,18,0.11,"['1246', '1494', '2469']",1825,2,No,"['1246','2469']",TRUE,0,5,5CDM,12.345,2,-5.345,3
953,4796,2425,3,0,3000,26,0,4,F,35,18,0.13,"['965', '2363', '2425']",2225,3,No,"['965','2363']",TRUE,0,5,5CDM,11.815,2,-5.155,3
953,4799,2878,3,0,3000,26,0,4,F,35,18,0.15,"['1117', '2878', '2962']",2716,4,No,"['1117','2962']",TRUE,0,5,5CDM,14.81,2,-8.29,3
953,4802,2359,3,0,3000,26,0,4,F,35,18,0.13,"['492', '2359', '2863']",2296,5,No,"['492','2863']",TRUE,0,5,5CDM,14.315,2,-6.995,3
952,4781,2557,3,0,3000,33,0,2,F,17,11,0.12,"['465', '859', '1265', '1825', '2299', '2557', '2659']",2098,0,Yes,"['465','859','1265','1825','2299','2659']",FALSE,0,5,5CDM,4.431666667,6,1.163333333,3
952,4788,1624,3,0,3000,33,0,2,F,17,11,0.14,"['443', '803', '1227', '1624', '1625']",2399,1,Yes,"['443','803','1227','1625','2022','2473']",TRUE,0,5,5CDM,4.121666667,6,1.773333333,3
952,4794,2670,3,0,3000,33,0,2,F,17,11,0.12,"['534', '973', '1537', '1893', '2348', '2636', '2670']",2070,2,No,"['534','973','1537','1893','2348','2636']",TRUE,0,5,5CDM,4.393333333,6,1.11,3
952,4798,1378,3,0,3000,33,0,2,F,17,11,0.13,"['492', '939', '1276', '1378', '1628']",2350,3,No,"['492','939','1276','1628','2117','2481']",TRUE,0,5,5CDM,4.135,6,1.555,3
952,4801,2599,3,0,3000,33,0,2,F,17,11,0.13,"['564', '1015', '1469', '1878', '2318', '2599', '2670']",2329,4,No,"['564','1015','1469','1878','2318','2670']",TRUE,0,5,5CDM,4.45,6,1.013333333,3
952,4804,1408,3,0,3000,33,0,2,F,17,11,0.13,"['492', '920', '1348', '1408', '1776']",2232,5,No,"['492','920','1348','1776','2231','2628']",FALSE,0,5,5CDM,4.38,6,1.131666667,3
951,4779,398,3,0,3000,27,0,1,F,25,15,0.12,"['398', '1181']",2117,0,No,"['1666','1181','2518']",FALSE,0,5,5CDM,8.393333333,3,-2.293333333,3
951,4786,459,3,0,3000,27,0,1,F,25,15,0.14,"['306', '431', '459', '784']",2375,1,No,"['784','306','1045','1352','1621','1939','2238','2681','2837','431']",TRUE,0,5,5CDM,2.837,10,2.402,3
951,4791,876,3,0,3000,27,0,1,F,25,15,0.14,"['151', '390', '568', '742', '876', '1000']",2376,2,No,"['151','390','568','1000','742','1200','1613','2075','2473','2515','2863']",TRUE,0,5,5CDM,2.602727273,11,2.827272727,3
951,4797,388,3,0,3000,27,0,1,F,25,15,0.15,"['208', '388', '397']",2791,3,No,"['208','397','776','1106','1359','1575','1787','2325','2090','2666','2950']",TRUE,0,5,5CDM,2.681818182,11,2.415454545,3
951,4800,660,3,0,3000,27,0,1,F,25,15,0.14,"['128', '340', '602', '660', '818']",2442,4,No,"['128','340','602','818','1064','1318','1484','1795','1912','2196','2397','2613','2852']",TRUE,0,5,5CDM,2.193846154,13,2.982307692,3
951,4803,2772,3,0,3000,27,0,1,F,25,15,0.1,"['212', '382', '590', '806', '939', '1219', '1382', '1606', '1863', '2166', '2344', '2594', '2738', '2772']",1472,5,No,"['212','382','590','806','939','1219','1382','1606','1863','2166','2344','2594','2738']",FALSE,0,5,5CDM,2.106153846,13,3.237692308,3
955,4811,2133,3,0,3000,25,0,3,M,30,8,0.12,"['151', '2133']",2033,0,No,['151'],TRUE,0,5,5CDM,1.51,1,6.49,3
955,4812,137,3,0,3000,25,0,3,M,30,8,0.15,"['137', '215']",2822,1,No,"['215','526','984','2083','2545']",TRUE,0,5,5CDM,5.09,5,1.11,3
955,4814,383,3,0,3000,25,0,3,M,30,8,0.15,"['223', '383', '522']",2661,2,No,"['223','522','1174','1696','2492']",TRUE,0,5,5CDM,4.984,5,1.492,3
955,4817,1733,3,0,3000,25,0,3,M,30,8,0.14,"['212', '534', '1189', '1733', '1935']",2398,3,No,"['212','534','1189','2859','1935']",TRUE,0,5,5CDM,5.718,5,0.774,3
955,4819,804,3,0,3000,25,0,3,M,30,8,0.14,"['174', '553', '804', '1060']",2444,4,No,"['174','553','1060','2549','1742']",TRUE,0,5,5CDM,5.098,5,1.138,3
955,4821,873,3,0,3000,25,0,3,M,30,8,0.13,"['287', '693', '873', '1272']",2301,5,No,"['287','693','1272','2026','2590']",TRUE,0,5,5CDM,5.18,5,1.006,3
957,4815,2580,3,0,3000,35,0,1,M,37,34,0.13,"['685', '1238', '1791', '2329', '2580', '2780']",2300,0,No,"['685','1238','1791','2329','2780']",TRUE,0,5,5CDM,5.56,5,0,3
957,4818,1646,3,0,3000,35,0,1,M,37,34,0.15,"['647', '1162', '1646', '1655']",2691,1,No,"['647','1162','1655','2125','2609']",TRUE,0,5,5CDM,5.218,5,0.442,3
957,4820,524,3,0,3000,35,0,1,M,37,34,0.15,"['524', '791']",2633,2,No,"['791','1310','1761','2189','2556']",TRUE,0,5,5CDM,5.112,5,0.222,3
957,4822,271,3,0,3000,35,0,1,M,37,34,0.14,"['271', '742']",2429,3,No,"['742','1178','1621','2030','2409','2776']",TRUE,0,5,5CDM,4.626666667,6,0.628333333,3
957,4823,801,3,0,3000,35,0,1,M,37,34,0.14,"['655', '801', '1037']",2564,4,No,"['655','1037','1484','1905','2363','2681']",TRUE,0,5,5CDM,4.468333333,6,0.801666667,3
957,4825,1625,3,0,3000,35,0,1,M,37,34,0.13,"['621', '1041', '1469', '1625', '1875']",2350,5,No,"['621','1041','1469','1875','2287','2621']",TRUE,0,5,5CDM,4.368333333,6,1.095,3
958,4826,1640,3,0,3000,47,0,4,F,17,17,0.13,"['151', '314', '511', '787', '1071', '1393', '1640', '1768']",2172,0,No,"['151','314','511','787','1071','1393','1768','2227']",FALSE,0,5,5CDM,2.78375,8,3.39875,3
958,4828,1669,3,0,3000,47,0,4,F,17,17,0.12,"['352', '840', '1500', '1669', '2333']",1936,1,No,"['352','840','1500','2333']",TRUE,0,5,5CDM,5.8325,4,0.6075,3
958,4830,2110,3,0,3000,47,0,4,F,17,17,0.13,"['674', '1140', '1420', '1681', '2110', '2287']",2323,2,No,"['674','1140','1420','1681','2287']",TRUE,0,5,5CDM,4.574,5,1.178,3
958,4832,194,3,0,3000,47,0,4,F,17,17,0.1,"['194', '1715']",1379,3,No,"['1715','2030','2321']",TRUE,0,5,5CDM,7.736666667,3,-2.316666667,3
958,4836,1589,3,0,3000,47,0,4,F,17,17,0.14,"['257', '685', '1109', '1589', '1651']",2538,4,No,"['257','685','1109','1651','1943','2598']",TRUE,0,5,5CDM,4.33,6,1.51,3
958,4838,2882,3,0,3000,47,0,4,F,17,17,0.14,"['303', '640', '969', '1541', '2136', '2882']",2382,5,No,"['303','640','969','1541','2136']",FALSE,0,5,5CDM,4.272,5,2.112,3
959,4829,1068,3,0,3000,39,0,2,F,39,24,0.16,"['1068', '1079']",2889,0,No,['1079'],TRUE,0,5,5CDM,10.79,1,-2.79,3
959,4831,2334,3,0,3000,39,0,2,F,39,24,0.13,"['742', '2334']",2234,1,No,['742'],TRUE,0,5,5CDM,7.42,1,0.58,3
959,4835,600,3,0,3000,39,0,2,F,39,24,0.15,"['600', '678']",2822,2,No,"['678','1647','2500']",FALSE,0,5,5CDM,8.333333333,3,-2.076666667,3
959,4837,2261,3,0,3000,39,0,2,F,39,24,0.13,"['424', '1053', '1738', '2261', '2492']",2369,3,No,"['424','1053','1738','2492']",TRUE,0,5,5CDM,6.23,4,-0.165,3
959,4841,1268,3,0,3000,39,0,2,F,39,24,0.14,"['416', '1034', '1268', '1443']",2525,4,No,"['416','1034','1443','1977','2583']",TRUE,0,5,5CDM,5.166,5,0.734,3
959,4842,2924,3,0,3000,39,0,2,F,39,24,0.13,"['291', '780', '1306', '1806', '2178', '2625', '2848', '2924']",2224,5,No,"['291','780','1306','1806','2178','2625','2848']",TRUE,0,5,5CDM,4.068571429,7,1.067142857,3
960,4834,1375,3,0,3000,25,0,2,F,24,19,0.09,"['541', '1375']",1275,0,No,['541'],TRUE,0,5,5CDM,5.41,1,2.59,3
960,4839,2444,3,0,3000,25,0,2,F,24,19,0.12,"['988', '1537', '2444']",2044,1,Yes,"['1537','988']",TRUE,0,5,5CDM,7.685,2,-1.025,3
960,4843,2483,3,0,3000,25,0,2,F,24,19,0.14,"['1643', '2483', '2723']",2560,2,No,"['1643','2723']",TRUE,0,5,5CDM,13.615,2,-7.29,3
960,4844,2082,3,0,3000,25,0,2,F,24,19,0.13,"['928', '1806', '2082', '2568']",2214,3,No,"['928','1806','2568']",TRUE,0,5,5CDM,8.56,3,-2.693333333,3
960,4845,316,3,0,3000,25,0,2,F,24,19,0.11,"['316', '1556']",1660,4,No,"['1556','2526']",FALSE,0,5,5CDM,12.63,2,-6.305,3
960,4846,1043,3,0,3000,25,0,2,F,24,19,0.12,"['799', '1043', '1750']",2093,5,No,"['799','1750','2689']",TRUE,0,5,5CDM,8.963333333,3,-3.016666667,3
956,4813,460,3,0,3000,25,3,4,F,27,19,0.15,"['460', '613']",2747,0,No,"['613','1223','1803','2393']",TRUE,0,5,5CDM,5.9825,4,0.1175,3
956,4816,2758,3,0,3000,25,3,4,F,27,19,0.13,"['462', '973', '1484', '1950', '2511', '2758']",2258,1,No,"['462','973','1484','1950','2511']",FALSE,0,5,5CDM,5.022,5,0.762,3
956,4824,114,3,0,3000,25,3,4,F,27,19,0.13,"['114', '780']",2234,2,No,"['780','1670','2579']",FALSE,0,5,5CDM,8.596666667,3,-2.55,3
956,4827,1211,3,0,3000,25,3,4,F,27,19,0.15,"['696', '1211', '1352']",2659,3,No,"['696','1352','1943','2564']",TRUE,0,5,5CDM,6.41,4,-0.46,3
956,4833,561,3,0,3000,25,3,4,F,27,19,0.15,"['561', '715']",2746,4,No,"['715','1382','2064','2662']",TRUE,0,5,5CDM,6.655,4,-0.9,3
956,4840,1722,3,0,3000,25,3,4,F,27,19,0.12,"['825', '1621', '1722', '2534']",1888,5,No,"['825','1621','2534']",TRUE,0,5,5CDM,8.446666667,3,-2.283333333,3
961,4847,729,3,0,3000,35,0,4,F,31,31,0.15,"['729', '928']",2701,0,No,"['928','1935']",TRUE,0,5,5CDM,9.675,2,-2.875,3
961,4848,2811,3,0,3000,35,0,4,F,31,31,0.14,"['568', '1280', '1882', '2811']",2511,1,No,"['568','1280','1882']",TRUE,0,5,5CDM,6.273333333,3,0.41,3
961,4849,334,3,0,3000,35,0,4,F,31,31,0.13,"['314', '334', '803']",2331,2,No,"['314','803','1537','2310','2840']",TRUE,0,5,5CDM,5.68,5,0.264,3
961,4850,1877,3,0,3000,35,0,4,F,31,31,0.12,"['454', '829', '1412', '1678', '1877', '2458']",1919,3,No,"['454','829','1412','1678','2458','2768']",TRUE,0,5,5CDM,4.613333333,6,0.84,3
961,4851,2875,3,0,3000,35,0,4,F,31,31,0.13,"['265', '799', '1314', '1621', '2219', '2742', '2875']",2275,4,No,"['265','799','1314','1621','2219','2742']",TRUE,0,5,5CDM,4.57,6,1.183333333,3
961,4852,1466,3,0,3000,35,0,4,F,31,31,0.13,"['162', '640', '882', '1424', '1466', '1840']",2126,5,No,"['162','640','882','1424','1840','2018','2503','2928']",TRUE,0,5,5CDM,3.66,8,1.7575,3
966,4859,2315,3,0,3000,28,0,5,F,37,15,0.13,"['208', '909', '1712', '2315', '2640']",2275,0,No,"['208','909','1712','2640']",TRUE,0,7,15CDM,6.6,4,-0.265,1
966,4864,2503,3,0,3000,28,0,5,F,37,15,0.13,"['348', '636', '1098', '1571', '2049', '2503', '2734']",2169,1,No,"['348','636','1098','1571','2049','2734']",FALSE,0,7,15CDM,4.556666667,6,1.318333333,1
966,4872,81,3,0,3000,28,0,5,F,37,15,0.15,"['81', '250']",2731,2,No,"['250','920','594','1412','1928','2344','2825']",TRUE,0,7,15CDM,4.035714286,7,1.792857143,1
966,4876,259,3,0,3000,28,0,5,F,37,15,0.14,"['155', '259', '553']",2506,3,No,"['155','553','909','1227','1625','2041','2439','2818']",TRUE,0,7,15CDM,3.5225,8,2.08375,1
966,4885,2423,3,0,3000,28,0,5,F,37,15,0.11,"['185', '386', '568', '803', '1113', '1375', '1746', '2204', '2423', '2670']",1853,4,No,"['185','386','568','803','1113','1375','1746','2204','2670']",TRUE,0,7,15CDM,2.966666667,9,2.857777778,1
966,4900,1256,3,0,3000,28,0,5,F,37,15,0.14,"['280', '518', '920', '1256', '1412']",2444,5,No,"['280','518','920','1412','1984','2348','2731']",TRUE,0,7,15CDM,3.901428571,7,1.867142857,1
964,4856,1802,3,0,3000,22,0,2,M,22,29,0.11,['1802'],1802,0,No,,TRUE,0,7,15CDM,0,1,8,1
964,4866,2999,3,0,3000,22,0,2,M,22,29,0.14,"['375', '810', '1428', '2075', '2670', '2999']",2499,1,No,"['375','810','1428','2075','2670']",FALSE,0,7,15CDM,5.34,5,0.592,1
964,4874,2818,3,0,3000,22,0,2,M,22,29,0.14,"['666', '1367', '1996', '2761', '2818']",2418,2,No,"['666','1367','1996','2761']",TRUE,0,7,15CDM,6.9025,4,-1.0575,1
964,4889,2042,3,0,3000,22,0,2,M,22,29,0.13,"['515', '1181', '1761', '2042', '2375']",2267,3,No,"['515','1181','1761','2375','2871']",TRUE,0,7,15CDM,5.742,5,-0.254,1
964,4907,83,3,0,3000,22,0,2,M,22,29,0.14,"['83', '571']",2412,4,No,"['571','1200','1928','2575']",TRUE,0,7,15CDM,6.4375,4,-0.2425,1
964,4916,2236,3,0,3000,22,0,2,M,22,29,0.12,"['981', '2140', '2236']",2036,5,No,"['981','2140']",TRUE,0,7,15CDM,10.7,2,-4.04,1
969,4860,323,3,0,3000,29,0,1,F,13,15,0.11,"['323', '1553']",1670,0,No,['1553'],FALSE,0,7,15CDM,15.53,1,-7.53,1
969,4863,849,3,0,3000,29,0,1,F,13,15,0.13,"['849', '1477']",2272,1,No,['1477'],TRUE,0,7,15CDM,14.77,1,-6.77,1
969,4870,2872,3,0,3000,29,0,1,F,13,15,0.15,"['674', '2872']",2772,2,No,['674'],TRUE,0,7,15CDM,6.74,1,1.26,1
969,4875,10,3,0,3000,29,0,1,F,13,15,0.07,"['10', '2166']",744,3,No,['2166'],TRUE,0,7,15CDM,21.66,1,-13.66,1
969,4912,130,3,0,3000,29,0,1,F,13,15,0.14,"['130', '598']",2432,4,No,"['2628','1939','1359','1071','598']",TRUE,0,7,15CDM,5.256,5,0.568,1
969,4920,2270,3,0,3000,29,0,1,F,13,15,0.13,"['1337', '2270']",2170,5,No,['1337'],TRUE,0,7,15CDM,13.37,1,-5.37,1
972,4865,535,3,0,3000,40,0,3,M,29,27,0.13,"['535', '1128']",2307,0,No,['1128'],FALSE,0,7,15CDM,11.28,1,-3.28,1
972,4873,872,3,0,3000,40,0,3,M,29,27,0.14,"['526', '872', '1280']",2392,1,No,"['526','1280','1909','2473']",TRUE,0,7,15CDM,6.1825,4,-0.015,1
972,4882,1805,3,0,3000,40,0,3,M,29,27,0.13,"['537', '1132', '1651', '1805', '2143']",2162,2,No,"['537','1132','1132','1651','2143','2549']",TRUE,0,7,15CDM,4.248333333,6,1.188333333,1
972,4899,2932,3,0,3000,40,0,3,M,29,27,0.14,"['530', '1280', '1950', '2534', '2932']",2532,3,No,"['530','1280','1950','2534']",TRUE,0,7,15CDM,6.335,4,-0.2725,1
972,4915,2911,3,0,3000,40,0,3,M,29,27,0.14,"['443', '1200', '1893', '2568', '2911']",2511,4,No,"['443','1200','1893','2568']",TRUE,0,7,15CDM,6.42,4,-0.095,1
972,4933,532,3,0,3000,40,0,3,M,29,27,0.12,"['458', '532', '1246']",2086,5,No,"['458','1246','2000','2643']",TRUE,0,7,15CDM,6.6075,4,-0.4575,1
970,4862,2963,3,0,3000,32,0,2,M,40,46,0.13,"['185', '306', '545', '746', '924', '2963']",2263,0,Yes,"['185','306','545','746','924']",TRUE,0,7,15CDM,1.848,5,5.232,1
970,4871,2179,3,0,3000,32,0,2,M,40,46,0.12,"['359', '852', '1450', '2026', '2179', '2625']",2054,1,No,"['359','852','1450','2026','2625']",TRUE,0,7,15CDM,5.25,5,0.706,1
970,4881,1678,3,0,3000,32,0,2,M,40,46,0.14,"['545', '1250', '1678', '2003']",2375,2,No,"['545','1250','2003','2810']",TRUE,0,7,15CDM,7.025,4,-0.875,1
970,4894,2061,3,0,3000,32,0,2,M,40,46,0.13,"['723', '1662', '2061', '2598']",2163,3,No,"['723','1662','2598']",FALSE,0,7,15CDM,8.66,3,-2.52,1
970,4909,987,3,0,3000,32,0,2,M,40,46,0.12,"['746', '987', '1795']",1992,4,No,"['746','1795','2674']",FALSE,0,7,15CDM,8.913333333,3,-2.873333333,1
970,4931,1703,3,0,3000,32,0,2,M,40,46,0.15,"['882', '1703', '1757']",2746,5,No,"['882','1757','2662']",TRUE,0,7,15CDM,8.873333333,3,-3.006666667,1
978,4879,774,3,0,3000,21,0,2,F,31,14,0.07,"['420', '774']",674,0,No,['420'],FALSE,0,7,15CDM,4.2,1,3.8,1
978,4895,366,3,0,3000,21,0,2,F,31,14,0.13,"['366', '1037']",2229,1,No,['1037'],TRUE,0,7,15CDM,10.37,1,-2.37,1
978,4905,2977,3,0,3000,21,0,2,F,31,14,0.16,"['1003', '2977']",2877,2,No,['1003'],TRUE,0,7,15CDM,10.03,1,-2.03,1
978,4922,1349,3,0,3000,21,0,2,F,31,14,0.14,"['1349', '1768']",2481,3,No,['1768'],TRUE,0,7,15CDM,17.68,1,-9.68,1
978,4934,849,3,0,3000,21,0,2,F,31,14,0.1,"['849', '2250']",1499,4,No,['2250'],TRUE,0,7,15CDM,22.5,1,-14.5,1
978,4949,238,3,0,3000,21,0,2,F,31,14,0.12,"['238', '1022']",2116,5,No,"['1022','2303']",TRUE,0,7,15CDM,11.515,2,-4.855,1
975,4878,2325,3,0,3000,35,0,2,M,42,21,0.13,"['549', '1268', '2325']",2125,0,No,"['549','1268']",FALSE,0,7,15CDM,6.34,2,0.98,1
975,4896,2477,3,0,3000,35,0,2,M,42,21,0.14,"['541', '1117', '1981', '2477', '2481']",2596,1,No,"['541','1117','1981','2481']",TRUE,0,7,15CDM,6.2025,4,-0.2925,1
975,4910,1806,3,0,3000,35,0,2,M,42,21,0.11,"['473', '1450', '1806', '2458']",1848,2,Yes,"['473','1450','2458']",TRUE,0,7,15CDM,8.193333333,3,-1.546666667,1
975,4923,2691,3,0,3000,35,0,2,M,42,21,0.13,"['412', '981', '1359', '2064', '2488', '2691']",2191,3,No,"['412','981','1359','2064','2488']",TRUE,0,7,15CDM,4.976,5,0.852,1
975,4941,2518,3,0,3000,35,0,2,M,42,21,0.14,"['1867', '2390', '2518', '2738']",2480,4,No,"['1867','2390','2738']",TRUE,0,7,15CDM,9.126666667,3,-4.066666667,1
975,4954,1499,3,0,3000,35,0,2,M,42,21,0.15,"['821', '1499', '1625']",2674,5,No,"['821','1625','2276','2844']",TRUE,0,7,15CDM,7.11,4,-1.5675,1
984,4898,2134,3,0,3000,56,0,4,F,17,22,0.13,"['306', '1018', '1545', '2045', '2134', '2378']",2256,0,No,"['306','1018','1545','2045','2378','2803']",FALSE,0,7,15CDM,4.671666667,6,0.708333333,1
984,4913,1001,3,0,3000,56,0,4,F,17,22,0.15,"['518', '1001', '1018']",2783,1,No,"['518','1018','1424','1977','2352']",TRUE,0,7,15CDM,4.704,5,1.14,1
984,4927,1853,3,0,3000,56,0,4,F,17,22,0.14,"['469', '856', '1386', '1853', '1893']",2560,2,No,"['469','856','1386','1893','2333']",TRUE,0,7,15CDM,4.666,5,1.318,1
984,4937,2241,3,0,3000,56,0,4,F,17,22,0.13,"['367', '2241']",2141,3,No,['367'],TRUE,0,7,15CDM,3.67,1,4.33,1
984,4952,1918,3,0,3000,56,0,4,F,17,22,0.13,"['401', '1443', '1918', '2257']",2361,4,No,"['401','1443','2257']",TRUE,0,7,15CDM,7.523333333,3,-0.783333333,1
984,4965,1539,3,0,3000,56,0,4,F,17,22,0.14,"['571', '1539', '1742']",2597,5,No,"['571','1742','2420']",TRUE,0,7,15CDM,8.066666667,3,-1.833333333,1
981,4884,2665,3,0,3000,49,0,4,F,43,25,0.14,"['435', '2665']",2565,0,No,['435'],TRUE,0,7,15CDM,4.35,1,3.65,1
981,4919,2113,3,0,3000,49,0,4,F,43,25,0.12,"['1617', '2113']",2013,1,No,['1617'],TRUE,0,7,15CDM,16.17,1,-8.17,1
981,4935,407,3,0,3000,49,0,4,F,43,25,0.11,"['407', '1678']",1629,2,No,['1678'],TRUE,0,7,15CDM,16.78,1,-8.78,1
981,4946,1001,3,0,3000,49,0,4,F,43,25,0.08,"['875', '1001']",901,3,No,['875'],TRUE,0,7,15CDM,8.75,1,-0.75,1
981,4959,873,3,0,3000,49,0,4,F,43,25,0.14,"['873', '1155']",2618,4,No,['1155'],TRUE,0,7,15CDM,11.55,1,-3.55,1
981,4968,1028,3,0,3000,49,0,4,F,43,25,0.15,"['1028', '1071']",2857,5,No,['1071'],TRUE,0,7,15CDM,10.71,1,-2.71,1
977,4891,1712,3,0,3000,24,0,4,F,35,36,0.15,"['571', '1155', '1712', '1765']",2647,0,No,"['571','1155','1765','2284']",TRUE,0,7,15CDM,5.71,4,0.39,1
977,4908,2743,3,0,3000,24,0,4,F,35,36,0.13,"['443', '901', '1435', '1931', '2386', '2743']",2243,1,No,"['443','901','1435','1931','2386']",TRUE,0,7,15CDM,4.772,5,1.268,1
977,4926,2313,3,0,3000,24,0,4,F,35,36,0.14,"['598', '1208', '1871', '2313', '2507']",2406,2,No,"['598','1208','1871','2507']",TRUE,0,7,15CDM,6.2675,4,-0.0725,1
977,4943,2769,3,0,3000,24,0,4,F,35,36,0.13,"['708', '1314', '1935', '2492', '2769']",2369,3,No,"['708','1314','1935','2492']",TRUE,0,7,15CDM,6.23,4,-0.1925,1
977,4958,1764,3,0,3000,24,0,4,F,35,36,0.14,"['662', '1333', '1764', '1943']",2521,4,No,"['662','1333','1943','2556']",TRUE,0,7,15CDM,6.39,4,-0.3525,1
977,4973,884,3,0,3000,24,0,4,F,35,36,0.13,"['674', '884', '1386']",2298,5,No,"['674','1386','1920','2481']",TRUE,0,7,15CDM,6.2025,4,-0.2525,1
976,4886,1768,3,0,3000,21,0,1,M,32,40,0.09,"['128', '136', '1768']",1368,0,Yes,"['128','136']",TRUE,0,7,15CDM,0.68,2,7.18,1
976,4906,133,3,0,3000,21,0,1,M,32,40,0.03,"['117', '133']",-167,1,Yes,['117'],TRUE,0,7,15CDM,1.17,1,6.83,1
976,4924,1507,3,0,3000,21,0,1,M,32,40,0.1,"['106', '1507']",1407,2,No,['106'],FALSE,0,7,15CDM,1.06,1,6.94,1
976,4942,2711,3,0,3000,21,0,1,M,32,40,0.14,"['128', '2711']",2411,3,Yes,['128'],TRUE,0,7,15CDM,1.28,1,6.72,1
976,4957,2331,3,0,3000,21,0,1,M,32,40,0.12,"['90', '2331']",2031,4,Yes,['90'],TRUE,0,7,15CDM,0.9,1,7.1,1
976,4974,2808,3,0,3000,21,0,1,M,32,40,0.14,"['102', '2808']",2508,5,Yes,['102'],TRUE,0,7,15CDM,1.02,1,6.98,1
982,4888,393,3,0,3000,19,0,3,F,21,17,0.05,['393'],193,0,Yes,,TRUE,0,7,15CDM,0,1,8,1
982,4911,1058,3,0,3000,19,0,3,F,21,17,0.08,['1058'],1058,1,No,,TRUE,0,7,15CDM,0,1,8,1
982,4936,2391,3,0,3000,19,0,3,F,21,17,0.14,['2391'],2391,2,No,,FALSE,0,7,15CDM,0,1,8,1
982,4950,1342,3,0,3000,19,0,3,F,21,17,0.09,['1342'],1342,3,No,,TRUE,0,7,15CDM,0,1,8,1
982,4964,2120,3,0,3000,19,0,3,F,21,17,0.12,['2120'],2120,4,No,,TRUE,0,7,15CDM,0,1,8,1
982,4976,1199,3,0,3000,19,0,3,F,21,17,0.09,['1199'],1199,5,No,,TRUE,0,7,15CDM,0,1,8,1
986,4921,2671,3,0,3000,28,0,3,M,19,15,0.13,"['166', '602', '988', '1594', '2159', '2671', '2840']",2231,0,No,"['988','166','1594','2159','2840','602']",FALSE,0,7,15CDM,4.733333333,6,1.098333333,1
986,4938,2426,3,0,3000,28,0,3,M,19,15,0.14,"['488', '833', '1401', '1738', '2049', '2426', '2446']",2380,1,No,"['833','488','2049','1738','1401','2446','2458']",TRUE,0,7,15CDM,3.511428571,7,1.751428571,1
